i,j,x,y,topological_charge_density
5,114,5,114,2.10047e-06
6,114,6,114,2.18095e-06
7,114,7,114,2.26464e-06
8,114,8,114,2.35163e-06
9,114,9,114,2.44205e-06
10,114,10,114,2.53599e-06
11,114,11,114,2.63356e-06
12,114,12,114,2.73487e-06
13,114,13,114,2.84001e-06
14,114,14,114,2.94909e-06
15,114,15,114,3.06221e-06
16,114,16,114,3.17944e-06
17,114,17,114,3.30089e-06
18,114,18,114,3.42661e-06
19,114,19,114,3.55668e-06
20,114,20,114,3.69115e-06
21,114,21,114,3.83007e-06
22,114,22,114,3.97347e-06
23,114,23,114,4.12138e-06
24,114,24,114,4.27377e-06
25,114,25,114,4.43065e-06
26,114,26,114,4.59196e-06
27,114,27,114,4.75764e-06
28,114,28,114,4.9276e-06
29,114,29,114,5.10172e-06
30,114,30,114,5.27986e-06
31,114,31,114,5.46183e-06
32,114,32,114,5.64742e-06
33,114,33,114,5.83639e-06
34,114,34,114,6.02843e-06
35,114,35,114,6.22323e-06
36,114,36,114,6.42041e-06
37,114,37,114,6.61956e-06
38,114,38,114,6.82022e-06
39,114,39,114,7.02189e-06
40,114,40,114,7.22403e-06
41,114,41,114,7.42605e-06
42,114,42,114,7.62732e-06
43,114,43,114,7.82718e-06
44,114,44,114,8.02491e-06
45,114,45,114,8.21978e-06
46,114,46,114,8.41101e-06
47,114,47,114,8.59782e-06
48,114,48,114,8.77938e-06
49,114,49,114,8.95486e-06
50,114,50,114,9.12344e-06
51,114,51,114,9.28428e-06
52,114,52,114,9.43654e-06
53,114,53,114,9.57944e-06
54,114,54,114,9.71218e-06
55,114,55,114,9.83401e-06
56,114,56,114,9.94425e-06
57,114,57,114,1.00422e-05
58,114,58,114,1.01274e-05
59,114,59,114,1.01992e-05
60,114,60,114,1.02571e-05
61,114,61,114,1.03009e-05
62,114,62,114,1.03303e-05
63,114,63,114,1.0345e-05
64,114,64,114,1.0345e-05
65,114,65,114,1.03303e-05
66,114,66,114,1.03009e-05
67,114,67,114,1.02571e-05
68,114,68,114,1.01992e-05
69,114,69,114,1.01274e-05
70,114,70,114,1.00422e-05
71,114,71,114,9.94425e-06
72,114,72,114,9.83401e-06
73,114,73,114,9.71218e-06
74,114,74,114,9.57944e-06
75,114,75,114,9.43654e-06
76,114,76,114,9.28428e-06
77,114,77,114,9.12344e-06
78,114,78,114,8.95486e-06
79,114,79,114,8.77938e-06
80,114,80,114,8.59782e-06
81,114,81,114,8.41101e-06
82,114,82,114,8.21978e-06
83,114,83,114,8.02491e-06
84,114,84,114,7.82718e-06
85,114,85,114,7.62732e-06
86,114,86,114,7.42605e-06
87,114,87,114,7.22403e-06
88,114,88,114,7.02189e-06
89,114,89,114,6.82022e-06
90,114,90,114,6.61956e-06
91,114,91,114,6.42041e-06
92,114,92,114,6.22323e-06
93,114,93,114,6.02843e-06
94,114,94,114,5.83639e-06
95,114,95,114,5.64742e-06
96,114,96,114,5.46183e-06
97,114,97,114,5.27986e-06
98,114,98,114,5.10172e-06
99,114,99,114,4.9276e-06
100,114,100,114,4.75764e-06
101,114,101,114,4.59196e-06
102,114,102,114,4.43065e-06
103,114,103,114,4.27377e-06
104,114,104,114,4.12138e-06
105,114,105,114,3.97347e-06
106,114,106,114,3.83007e-06
107,114,107,114,3.69115e-06
108,114,108,114,3.55668e-06
109,114,109,114,3.42661e-06
110,114,110,114,3.30089e-06
111,114,111,114,3.17944e-06
112,114,112,114,3.06221e-06
113,114,113,114,2.94909e-06
114,114,114,114,2.84001e-06
115,114,115,114,2.73487e-06
116,114,116,114,2.63356e-06
117,114,117,114,2.53599e-06
118,114,118,114,2.44205e-06
119,114,119,114,2.35163e-06
120,114,120,114,2.26464e-06
121,114,121,114,2.18095e-06
122,114,122,114,2.10047e-06
123,114,123,114,2.02309e-06
124,114,124,114,1.94871e-06
125,114,125,114,1.87721e-06
126,114,126,114,1.80849e-06
127,114,127,114,2.07296e-05
0,115,0,115,1.8263e-05
1,115,1,115,1.75476e-06
2,115,2,115,1.8204e-06
3,115,3,115,1.88865e-06
4,115,4,115,1.9596e-06
5,115,5,115,2.03333e-06
6,115,6,115,2.10995e-06
7,115,7,115,2.18954e-06
8,115,8,115,2.27221e-06
9,115,9,115,2.35804e-06
10,115,10,115,2.44713e-06
11,115,11,115,2.53957e-06
12,115,12,115,2.63545e-06
13,115,13,115,2.73487e-06
14,115,14,115,2.83789e-06
15,115,15,115,2.94461e-06
16,115,16,115,3.0551e-06
17,115,17,115,3.16942e-06
18,115,18,115,3.28764e-06
19,115,19,115,3.4098e-06
20,115,20,115,3.53596e-06
21,115,21,115,3.66614e-06
22,115,22,115,3.80035e-06
23,115,23,115,3.93861e-06
24,115,24,115,4.08089e-06
25,115,25,115,4.22718e-06
26,115,26,115,4.37741e-06
27,115,27,115,4.53152e-06
28,115,28,115,4.6894e-06
29,115,29,115,4.85095e-06
30,115,30,115,5.01601e-06
31,115,31,115,5.18441e-06
32,115,32,115,5.35593e-06
33,115,33,115,5.53034e-06
34,115,34,115,5.70736e-06
35,115,35,115,5.88669e-06
36,115,36,115,6.06798e-06
37,115,37,115,6.25084e-06
38,115,38,115,6.43485e-06
39,115,39,115,6.61956e-06
40,115,40,115,6.80446e-06
41,115,41,115,6.98903e-06
42,115,42,115,7.17269e-06
43,115,43,115,7.35483e-06
44,115,44,115,7.53484e-06
45,115,45,115,7.71203e-06
46,115,46,115,7.88573e-06
47,115,47,115,8.05522e-06
48,115,48,115,8.21978e-06
49,115,49,115,8.37868e-06
50,115,50,115,8.53118e-06
51,115,51,115,8.67655e-06
52,115,52,115,8.81406e-06
53,115,53,115,8.943e-06
54,115,54,115,9.06269e-06
55,115,55,115,9.17248e-06
56,115,56,115,9.27175e-06
57,115,57,115,9.35995e-06
58,115,58,115,9.43654e-06
59,115,59,115,9.5011e-06
60,115,60,115,9.55322e-06
61,115,61,115,9.59259e-06
62,115,62,115,9.61897e-06
63,115,63,115,9.6322e-06
64,115,64,115,9.6322e-06
65,115,65,115,9.61897e-06
66,115,66,115,9.59259e-06
67,115,67,115,9.55322e-06
68,115,68,115,9.5011e-06
69,115,69,115,9.43654e-06
70,115,70,115,9.35995e-06
71,115,71,115,9.27175e-06
72,115,72,115,9.17248e-06
73,115,73,115,9.06269e-06
74,115,74,115,8.943e-06
75,115,75,115,8.81406e-06
76,115,76,115,8.67655e-06
77,115,77,115,8.53118e-06
78,115,78,115,8.37868e-06
79,115,79,115,8.21978e-06
80,115,80,115,8.05522e-06
81,115,81,115,7.88573e-06
82,115,82,115,7.71203e-06
83,115,83,115,7.53484e-06
84,115,84,115,7.35483e-06
85,115,85,115,7.17269e-06
86,115,86,115,6.98903e-06
87,115,87,115,6.80446e-06
88,115,88,115,6.61956e-06
89,115,89,115,6.43485e-06
90,115,90,115,6.25084e-06
91,115,91,115,6.06798e-06
92,115,92,115,5.88669e-06
93,115,93,115,5.70736e-06
94,115,94,115,5.53034e-06
95,115,95,115,5.35593e-06
96,115,96,115,5.18441e-06
97,115,97,115,5.01601e-06
98,115,98,115,4.85095e-06
99,115,99,115,4.6894e-06
100,115,100,115,4.53152e-06
101,115,101,115,4.37741e-06
102,115,102,115,4.22718e-06
103,115,103,115,4.08089e-06
104,115,104,115,3.93861e-06
105,115,105,115,3.80035e-06
106,115,106,115,3.66614e-06
107,115,107,115,3.53596e-06
108,115,108,115,3.4098e-06
109,115,109,115,3.28764e-06
110,115,110,115,3.16942e-06
111,115,111,115,3.0551e-06
112,115,112,115,2.94461e-06
113,115,113,115,2.83789e-06
114,115,114,115,2.73487e-06
115,115,115,115,2.63545e-06
116,115,116,115,2.53957e-06
117,115,117,115,2.44713e-06
118,115,118,115,2.35804e-06
119,115,119,115,2.27221e-06
120,115,120,115,2.18954e-06
121,115,121,115,2.10995e-06
122,115,122,115,2.03333e-06
123,115,123,115,1.9596e-06
124,115,124,115,1.88865e-06
125,115,125,115,1.8204e-06
126,115,126,115,1.75476e-06
127,115,127,115,1.8263e-05
0,116,0,116,1.5939e-05
1,116,1,116,1.7024e-06
2,116,2,116,1.7651e-06
3,116,3,116,1.83024e-06
4,116,4,116,1.89789e-06
5,116,5,116,1.96814e-06
6,116,6,116,2.04106e-06
7,116,7,116,2.11676e-06
8,116,8,116,2.1953e-06
9,116,9,116,2.27677e-06
10,116,10,116,2.36125e-06
11,116,11,116,2.44882e-06
12,116,12,116,2.53957e-06
13,116,13,116,2.63356e-06
14,116,14,116,2.73086e-06
15,116,15,116,2.83155e-06
16,116,16,116,2.93568e-06
17,116,17,116,3.0433e-06
18,116,18,116,3.15447e-06
19,116,19,116,3.26923e-06
20,116,20,116,3.38759e-06
21,116,21,116,3.50959e-06
22,116,22,116,3.63523e-06
23,116,23,116,3.7645e-06
24,116,24,116,3.89737e-06
25,116,25,116,4.03382e-06
26,116,26,116,4.17377e-06
27,116,27,116,4.31717e-06
28,116,28,116,4.46389e-06
29,116,29,116,4.61383e-06
30,116,30,116,4.76685e-06
31,116,31,116,4.92275e-06
32,116,32,116,5.08136e-06
33,116,33,116,5.24243e-06
34,116,34,116,5.40571e-06
35,116,35,116,5.5709e-06
36,116,36,116,5.73769e-06
37,116,37,116,5.90572e-06
38,116,38,116,6.07461e-06
39,116,39,116,6.24392e-06
40,116,40,116,6.41321e-06
41,116,41,116,6.58199e-06
42,116,42,116,6.74974e-06
43,116,43,116,6.91592e-06
44,116,44,116,7.07996e-06
45,116,45,116,7.24127e-06
46,116,46,116,7.39922e-06
47,116,47,116,7.5532e-06
48,116,48,116,7.70255e-06
49,116,49,116,7.84662e-06
50,116,50,116,7.98477e-06
51,116,51,116,8.11635e-06
52,116,52,116,8.24071e-06
53,116,53,116,8.35723e-06
54,116,54,116,8.46532e-06
55,116,55,116,8.5644e-06
56,116,56,116,8.65395e-06
57,116,57,116,8.73345e-06
58,116,58,116,8.80248e-06
59,116,59,116,8.86062e-06
60,116,60,116,8.90756e-06
61,116,61,116,8.943e-06
62,116,62,116,8.96675e-06
63,116,63,116,8.97866e-06
64,116,64,116,8.97866e-06
65,116,65,116,8.96675e-06
66,116,66,116,8.943e-06
67,116,67,116,8.90756e-06
68,116,68,116,8.86062e-06
69,116,69,116,8.80248e-06
70,116,70,116,8.73345e-06
71,116,71,116,8.65395e-06
72,116,72,116,8.5644e-06
73,116,73,116,8.46532e-06
74,116,74,116,8.35723e-06
75,116,75,116,8.24071e-06
76,116,76,116,8.11635e-06
77,116,77,116,7.98477e-06
78,116,78,116,7.84662e-06
79,116,79,116,7.70255e-06
80,116,80,116,7.5532e-06
81,116,81,116,7.39922e-06
82,116,82,116,7.24127e-06
83,116,83,116,7.07996e-06
84,116,84,116,6.91592e-06
85,116,85,116,6.74974e-06
86,116,86,116,6.58199e-06
87,116,87,116,6.41321e-06
88,116,88,116,6.24392e-06
89,116,89,116,6.07461e-06
90,116,90,116,5.90572e-06
91,116,91,116,5.73769e-06
92,116,92,116,5.5709e-06
93,116,93,116,5.40571e-06
94,116,94,116,5.24243e-06
95,116,95,116,5.08136e-06
96,116,96,116,4.92275e-06
97,116,97,116,4.76685e-06
98,116,98,116,4.61383e-06
99,116,99,116,4.46389e-06
100,116,100,116,4.31717e-06
101,116,101,116,4.17377e-06
102,116,102,116,4.03382e-06
103,116,103,116,3.89737e-06
104,116,104,116,3.7645e-06
105,116,105,116,3.63523e-06
106,116,106,116,3.50959e-06
107,116,107,116,3.38759e-06
108,116,108,116,3.26923e-06
109,116,109,116,3.15447e-06
110,116,110,116,3.0433e-06
111,116,111,116,2.93568e-06
112,116,112,116,2.83155e-06
113,116,113,116,2.73086e-06
114,116,114,116,2.63356e-06
115,116,115,116,2.53957e-06
116,116,116,116,2.44882e-06
117,116,117,116,2.36125e-06
118,116,118,116,2.27677e-06
119,116,119,116,2.1953e-06
120,116,120,116,2.11676e-06
121,116,121,116,2.04106e-06
122,116,122,116,1.96814e-06
123,116,123,116,1.89789e-06
124,116,124,116,1.83024e-06
125,116,125,116,1.7651e-06
126,116,126,116,1.7024e-06
127,116,127,116,1.5939e-05
0,117,0,117,1.37524e-05
1,117,1,117,1.65141e-06
2,117,2,117,1.71129e-06
3,117,3,117,1.77345e-06
4,117,4,117,1.83794e-06
5,117,5,117,1.90486e-06
6,117,6,117,1.97427e-06
7,117,7,117,2.04624e-06
8,117,8,117,2.12086e-06
9,117,9,117,2.19818e-06
10,117,10,117,2.27829e-06
11,117,11,117,2.36125e-06
12,117,12,117,2.44713e-06
13,117,13,117,2.53599e-06
14,117,14,117,2.62789e-06
15,117,15,117,2.72288e-06
16,117,16,117,2.82102e-06
17,117,17,117,2.92235e-06
18,117,18,117,3.0269e-06
19,117,19,117,3.1347e-06
20,117,20,117,3.24578e-06
21,117,21,117,3.36013e-06
22,117,22,117,3.47776e-06
23,117,23,117,3.59865e-06
24,117,24,117,3.72277e-06
25,117,25,117,3.85008e-06
26,117,26,117,3.9805e-06
27,117,27,117,4.11397e-06
28,117,28,117,4.25038e-06
29,117,29,117,4.38961e-06
30,117,30,117,4.53152e-06
31,117,31,117,4.67593e-06
32,117,32,117,4.82267e-06
33,117,33,117,4.97151e-06
34,117,34,117,5.1222e-06
35,117,35,117,5.27448e-06
36,117,36,117,5.42805e-06
37,117,37,117,5.58257e-06
38,117,38,117,5.73769e-06
39,117,39,117,5.89303e-06
40,117,40,117,6.04816e-06
41,117,41,117,6.20264e-06
42,117,42,117,6.35602e-06
43,117,43,117,6.5078e-06
44,117,44,117,6.65745e-06
45,117,45,117,6.80446e-06
46,117,46,117,6.94827e-06
47,117,47,117,7.08832e-06
48,117,48,117,7.22403e-06
49,117,49,117,7.35483e-06
50,117,50,117,7.48015e-06
51,117,51,117,7.5994e-06
52,117,52,117,7.71203e-06
53,117,53,117,7.81749e-06
54,117,54,117,7.91525e-06
55,117,55,117,8.00481e-06
56,117,56,117,8.0857e-06
57,117,57,117,8.15748e-06
58,117,58,117,8.21978e-06
59,117,59,117,8.27224e-06
60,117,60,117,8.31457e-06
61,117,61,117,8.34654e-06
62,117,62,117,8.36795e-06
63,117,63,117,8.37868e-06
64,117,64,117,8.37868e-06
65,117,65,117,8.36795e-06
66,117,66,117,8.34654e-06
67,117,67,117,8.31457e-06
68,117,68,117,8.27224e-06
69,117,69,117,8.21978e-06
70,117,70,117,8.15748e-06
71,117,71,117,8.0857e-06
72,117,72,117,8.00481e-06
73,117,73,117,7.91525e-06
74,117,74,117,7.81749e-06
75,117,75,117,7.71203e-06
76,117,76,117,7.5994e-06
77,117,77,117,7.48015e-06
78,117,78,117,7.35483e-06
79,117,79,117,7.22403e-06
80,117,80,117,7.08832e-06
81,117,81,117,6.94827e-06
82,117,82,117,6.80446e-06
83,117,83,117,6.65745e-06
84,117,84,117,6.5078e-06
85,117,85,117,6.35602e-06
86,117,86,117,6.20264e-06
87,117,87,117,6.04816e-06
88,117,88,117,5.89303e-06
89,117,89,117,5.73769e-06
90,117,90,117,5.58257e-06
91,117,91,117,5.42805e-06
92,117,92,117,5.27448e-06
93,117,93,117,5.1222e-06
94,117,94,117,4.97151e-06
95,117,95,117,4.82267e-06
96,117,96,117,4.67593e-06
97,117,97,117,4.53152e-06
98,117,98,117,4.38961e-06
99,117,99,117,4.25038e-06
100,117,100,117,4.11397e-06
101,117,101,117,3.9805e-06
102,117,102,117,3.85008e-06
103,117,103,117,3.72277e-06
104,117,104,117,3.59865e-06
105,117,105,117,3.47776e-06
106,117,106,117,3.36013e-06
107,117,107,117,3.24578e-06
108,117,108,117,3.1347e-06
109,117,109,117,3.0269e-06
110,117,110,117,2.92235e-06
111,117,111,117,2.82102e-06
112,117,112,117,2.72288e-06
113,117,113,117,2.62789e-06
114,117,114,117,2.53599e-06
115,117,115,117,2.44713e-06
116,117,116,117,2.36125e-06
117,117,117,117,2.27829e-06
118,117,118,117,2.19818e-06
119,117,119,117,2.12086e-06
120,117,120,117,2.04624e-06
121,117,121,117,1.97427e-06
122,117,122,117,1.90486e-06
123,117,123,117,1.83794e-06
124,117,124,117,1.77345e-06
125,117,125,117,1.71129e-06
126,117,126,117,1.65141e-06
127,117,127,117,1.37524e-05
0,118,0,118,1.16979e-05
1,118,1,118,1.60178e-06
2,118,2,118,1.65896e-06
3,118,3,118,1.71826e-06
4,118,4,118,1.77974e-06
5,118,5,118,1.84348e-06
6,118,6,118,1.90953e-06
7,118,7,118,1.97796e-06
8,118,8,118,2.04884e-06
9,118,9,118,2.12222e-06
10,118,10,118,2.19818e-06
11,118,11,118,2.27677e-06
12,118,12,118,2.35804e-06
13,118,13,118,2.44205e-06
14,118,14,118,2.52884e-06
15,118,15,118,2.61847e-06
16,118,16,118,2.71097e-06
17,118,17,118,2.80638e-06
18,118,18,118,2.90472e-06
19,118,19,118,3.00601e-06
20,118,20,118,3.11026e-06
21,118,21,118,3.21746e-06
22,118,22,118,3.32762e-06
23,118,23,118,3.4407e-06
24,118,24,118,3.55668e-06
25,118,25,118,3.67549e-06
26,118,26,118,3.79707e-06
27,118,27,118,3.92135e-06
28,118,28,118,4.04822e-06
29,118,29,118,4.17755e-06
30,118,30,118,4.30923e-06
31,118,31,118,4.44307e-06
32,118,32,118,4.5789e-06
33,118,33,118,4.71652e-06
34,118,34,118,4.85569e-06
35,118,35,118,4.99616e-06
36,118,36,118,5.13765e-06
37,118,37,118,5.27986e-06
38,118,38,118,5.42245e-06
39,118,39,118,5.56508e-06
40,118,40,118,5.70736e-06
41,118,41,118,5.8489e-06
42,118,42,118,5.98927e-06
43,118,43,118,6.12803e-06
44,118,44,118,6.26471e-06
45,118,45,118,6.39884e-06
46,118,46,118,6.52992e-06
47,118,47,118,6.65745e-06
48,118,48,118,6.78093e-06
49,118,49,118,6.89983e-06
50,118,50,118,7.01365e-06
51,118,51,118,7.12189e-06
52,118,52,118,7.22403e-06
53,118,53,118,7.31961e-06
54,118,54,118,7.40815e-06
55,118,55,118,7.48922e-06
56,118,56,118,7.56241e-06
57,118,57,118,7.62733e-06
58,118,58,118,7.68364e-06
59,118,59,118,7.73104e-06
60,118,60,118,7.76929e-06
61,118,61,118,7.79815e-06
62,118,62,118,7.81749e-06
63,118,63,118,7.82718e-06
64,118,64,118,7.82718e-06
65,118,65,118,7.81749e-06
66,118,66,118,7.79815e-06
67,118,67,118,7.76929e-06
68,118,68,118,7.73104e-06
69,118,69,118,7.68364e-06
70,118,70,118,7.62733e-06
71,118,71,118,7.56241e-06
72,118,72,118,7.48922e-06
73,118,73,118,7.40815e-06
74,118,74,118,7.31961e-06
75,118,75,118,7.22403e-06
76,118,76,118,7.12189e-06
77,118,77,118,7.01365e-06
78,118,78,118,6.89983e-06
79,118,79,118,6.78093e-06
80,118,80,118,6.65745e-06
81,118,81,118,6.52992e-06
82,118,82,118,6.39884e-06
83,118,83,118,6.26471e-06
84,118,84,118,6.12803e-06
85,118,85,118,5.98927e-06
86,118,86,118,5.8489e-06
87,118,87,118,5.70736e-06
88,118,88,118,5.56508e-06
89,118,89,118,5.42245e-06
90,118,90,118,5.27986e-06
91,118,91,118,5.13765e-06
92,118,92,118,4.99616e-06
93,118,93,118,4.85569e-06
94,118,94,118,4.71652e-06
95,118,95,118,4.5789e-06
96,118,96,118,4.44307e-06
97,118,97,118,4.30923e-06
98,118,98,118,4.17755e-06
99,118,99,118,4.04822e-06
100,118,100,118,3.92135e-06
101,118,101,118,3.79707e-06
102,118,102,118,3.67549e-06
103,118,103,118,3.55668e-06
104,118,104,118,3.4407e-06
105,118,105,118,3.32762e-06
106,118,106,118,3.21746e-06
107,118,107,118,3.11026e-06
108,118,108,118,3.00601e-06
109,118,109,118,2.90472e-06
110,118,110,118,2.80638e-06
111,118,111,118,2.71097e-06
112,118,112,118,2.61847e-06
113,118,113,118,2.52884e-06
114,118,114,118,2.44205e-06
115,118,115,118,2.35804e-06
116,118,116,118,2.27677e-06
117,118,117,118,2.19818e-06
118,118,118,118,2.12222e-06
119,118,119,118,2.04884e-06
120,118,120,118,1.97796e-06
121,118,121,118,1.90953e-06
122,118,122,118,1.84348e-06
123,118,123,118,1.77974e-06
124,118,124,118,1.71826e-06
125,118,125,118,1.65896e-06
126,118,126,118,1.60178e-06
127,118,127,118,1.16979e-05
0,119,0,119,9.77044e-06
1,119,1,119,1.55349e-06
2,119,2,119,1.60808e-06
3,119,3,119,1.66465e-06
4,119,4,119,1.72326e-06
5,119,5,119,1.78396e-06
6,119,6,119,1.84681e-06
7,119,7,119,1.91187e-06
8,119,8,119,1.97919e-06
9,119,9,119,2.04884e-06
10,119,10,119,2.12086e-06
11,119,11,119,2.1953e-06
12,119,12,119,2.27221e-06
13,119,13,119,2.35163e-06
14,119,14,119,2.43361e-06
15,119,15,119,2.51819e-06
16,119,16,119,2.60538e-06
17,119,17,119,2.69522e-06
18,119,18,119,2.78773e-06
19,119,19,119,2.88291e-06
20,119,20,119,2.98076e-06
21,119,21,119,3.08129e-06
22,119,22,119,3.18448e-06
23,119,23,119,3.29028e-06
24,119,24,119,3.39867e-06
25,119,25,119,3.50959e-06
26,119,26,119,3.62298e-06
27,119,27,119,3.73874e-06
28,119,28,119,3.85678e-06
29,119,29,119,3.97699e-06
30,119,30,119,4.09922e-06
31,119,31,119,4.22333e-06
32,119,32,119,4.34914e-06
33,119,33,119,4.47646e-06
34,119,34,119,4.60506e-06
35,119,35,119,4.73473e-06
36,119,36,119,4.86519e-06
37,119,37,119,4.99616e-06
38,119,38,119,5.12734e-06
39,119,39,119,5.25842e-06
40,119,40,119,5.38904e-06
41,119,41,119,5.51883e-06
42,119,42,119,5.64742e-06
43,119,43,119,5.77441e-06
44,119,44,119,5.89937e-06
45,119,45,119,6.02188e-06
46,119,46,119,6.1415e-06
47,119,47,119,6.25777e-06
48,119,48,119,6.37025e-06
49,119,49,119,6.47847e-06
50,119,50,119,6.58199e-06
51,119,51,119,6.68035e-06
52,119,52,119,6.77311e-06
53,119,53,119,6.85985e-06
54,119,54,119,6.94016e-06
55,119,55,119,7.01365e-06
56,119,56,119,7.07996e-06
57,119,57,119,7.13876e-06
58,119,58,119,7.18974e-06
59,119,59,119,7.23264e-06
60,119,60,119,7.26724e-06
61,119,61,119,7.29336e-06
62,119,62,119,7.31084e-06
63,119,63,119,7.31961e-06
64,119,64,119,7.31961e-06
65,119,65,119,7.31084e-06
66,119,66,119,7.29336e-06
67,119,67,119,7.26724e-06
68,119,68,119,7.23264e-06
69,119,69,119,7.18974e-06
70,119,70,119,7.13876e-06
71,119,71,119,7.07996e-06
72,119,72,119,7.01365e-06
73,119,73,119,6.94016e-06
74,119,74,119,6.85985e-06
75,119,75,119,6.77311e-06
76,119,76,119,6.68035e-06
77,119,77,119,6.58199e-06
78,119,78,119,6.47847e-06
79,119,79,119,6.37025e-06
80,119,80,119,6.25777e-06
81,119,81,119,6.1415e-06
82,119,82,119,6.02188e-06
83,119,83,119,5.89937e-06
84,119,84,119,5.77441e-06
85,119,85,119,5.64742e-06
86,119,86,119,5.51883e-06
87,119,87,119,5.38904e-06
88,119,88,119,5.25842e-06
89,119,89,119,5.12734e-06
90,119,90,119,4.99616e-06
91,119,91,119,4.86519e-06
92,119,92,119,4.73473e-06
93,119,93,119,4.60506e-06
94,119,94,119,4.47646e-06
95,119,95,119,4.34914e-06
96,119,96,119,4.22333e-06
97,119,97,119,4.09922e-06
98,119,98,119,3.97699e-06
99,119,99,119,3.85678e-06
100,119,100,119,3.73874e-06
101,119,101,119,3.62298e-06
102,119,102,119,3.50959e-06
103,119,103,119,3.39867e-06
104,119,104,119,3.29028e-06
105,119,105,119,3.18448e-06
106,119,106,119,3.08129e-06
107,119,107,119,2.98076e-06
108,119,108,119,2.88291e-06
109,119,109,119,2.78773e-06
110,119,110,119,2.69522e-06
111,119,111,119,2.60538e-06
112,119,112,119,2.51819e-06
113,119,113,119,2.43361e-06
114,119,114,119,2.35163e-06
115,119,115,119,2.27221e-06
116,119,116,119,2.1953e-06
117,119,117,119,2.12086e-06
118,119,118,119,2.04884e-06
119,119,119,119,1.97919e-06
120,119,120,119,1.91187e-06
121,119,121,119,1.84681e-06
122,119,122,119,1.78396e-06
123,119,123,119,1.72326e-06
124,119,124,119,1.66465e-06
125,119,125,119,1.60808e-06
126,119,126,119,1.55349e-06
127,119,127,119,9.77044e-06
0,120,0,120,7.96465e-06
1,120,1,120,1.50654e-06
2,120,2,120,1.55865e-06
3,120,3,120,1.61261e-06
4,120,4,120,1.66847e-06
5,120,5,120,1.72627e-06
6,120,6,120,1.78607e-06
7,120,7,120,1.84792e-06
8,120,8,120,1.91187e-06
9,120,9,120,1.97796e-06
10,120,10,120,2.04624e-06
11,120,11,120,2.11676e-06
12,120,12,120,2.18954e-06
13,120,13,120,2.26464e-06
14,120,14,120,2.34207e-06
15,120,15,120,2.42188e-06
16,120,16,120,2.50408e-06
17,120,17,120,2.58869e-06
18,120,18,120,2.67572e-06
19,120,19,120,2.76518e-06
20,120,20,120,2.85705e-06
21,120,21,120,2.95134e-06
22,120,22,120,3.04801e-06
23,120,23,120,3.14704e-06
24,120,24,120,3.24837e-06
25,120,25,120,3.35196e-06
26,120,26,120,3.45773e-06
27,120,27,120,3.56561e-06
28,120,28,120,3.67549e-06
29,120,29,120,3.78726e-06
30,120,30,120,3.90078e-06
31,120,31,120,4.01593e-06
32,120,32,120,4.13252e-06
33,120,33,120,4.25038e-06
34,120,34,120,4.3693e-06
35,120,35,120,4.48907e-06
36,120,36,120,4.60945e-06
37,120,37,120,4.73017e-06
38,120,38,120,4.85095e-06
39,120,39,120,4.97151e-06
40,120,40,120,5.09152e-06
41,120,41,120,5.21066e-06
42,120,42,120,5.32857e-06
43,120,43,120,5.4449e-06
44,120,44,120,5.55927e-06
45,120,45,120,5.67129e-06
46,120,46,120,5.78056e-06
47,120,47,120,5.88669e-06
48,120,48,120,5.98927e-06
49,120,49,120,6.0879e-06
50,120,50,120,6.18216e-06
51,120,51,120,6.27167e-06
52,120,52,120,6.35602e-06
53,120,53,120,6.43485e-06
54,120,54,120,6.5078e-06
55,120,55,120,6.57451e-06
56,120,56,120,6.63468e-06
57,120,57,120,6.688e-06
58,120,58,120,6.73423e-06
59,120,59,120,6.77311e-06
60,120,60,120,6.80446e-06
61,120,61,120,6.82812e-06
62,120,62,120,6.84396e-06
63,120,63,120,6.8519e-06
64,120,64,120,6.8519e-06
65,120,65,120,6.84396e-06
66,120,66,120,6.82812e-06
67,120,67,120,6.80446e-06
68,120,68,120,6.77311e-06
69,120,69,120,6.73423e-06
70,120,70,120,6.688e-06
71,120,71,120,6.63468e-06
72,120,72,120,6.57451e-06
73,120,73,120,6.5078e-06
74,120,74,120,6.43485e-06
75,120,75,120,6.35602e-06
76,120,76,120,6.27167e-06
77,120,77,120,6.18216e-06
78,120,78,120,6.0879e-06
79,120,79,120,5.98927e-06
80,120,80,120,5.88669e-06
81,120,81,120,5.78056e-06
82,120,82,120,5.67129e-06
