i,j,x,y,energy_density
29,103,29,103,0.00011328
30,103,30,103,0.000118583
31,103,31,103,0.000124095
32,103,32,103,0.000129814
33,103,33,103,0.000135741
34,103,34,103,0.000141872
35,103,35,103,0.000148201
36,103,36,103,0.000154723
37,103,37,103,0.000161429
38,103,38,103,0.000168307
39,103,39,103,0.000175343
40,103,40,103,0.000182521
41,103,41,103,0.000189822
42,103,42,103,0.000197224
43,103,43,103,0.0002047
44,103,44,103,0.000212223
45,103,45,103,0.00021976
46,103,46,103,0.000227277
47,103,47,103,0.000234736
48,103,48,103,0.000242097
49,103,49,103,0.000249317
50,103,50,103,0.000256352
51,103,51,103,0.000263153
52,103,52,103,0.000269675
53,103,53,103,0.000275869
54,103,54,103,0.000281686
55,103,55,103,0.000287081
56,103,56,103,0.000292007
57,103,57,103,0.000296422
58,103,58,103,0.000300287
59,103,59,103,0.000303565
60,103,60,103,0.000306227
61,103,61,103,0.000308247
62,103,62,103,0.000309604
63,103,63,103,0.000310286
64,103,64,103,0.000310286
65,103,65,103,0.000309604
66,103,66,103,0.000308247
67,103,67,103,0.000306227
68,103,68,103,0.000303565
69,103,69,103,0.000300287
70,103,70,103,0.000296422
71,103,71,103,0.000292007
72,103,72,103,0.000287081
73,103,73,103,0.000281686
74,103,74,103,0.000275869
75,103,75,103,0.000269675
76,103,76,103,0.000263153
77,103,77,103,0.000256352
78,103,78,103,0.000249317
79,103,79,103,0.000242097
80,103,80,103,0.000234736
81,103,81,103,0.000227277
82,103,82,103,0.00021976
83,103,83,103,0.000212223
84,103,84,103,0.0002047
85,103,85,103,0.000197224
86,103,86,103,0.000189822
87,103,87,103,0.000182521
88,103,88,103,0.000175343
89,103,89,103,0.000168307
90,103,90,103,0.000161429
91,103,91,103,0.000154723
92,103,92,103,0.000148201
93,103,93,103,0.000141872
94,103,94,103,0.000135741
95,103,95,103,0.000129814
96,103,96,103,0.000124095
97,103,97,103,0.000118583
98,103,98,103,0.00011328
99,103,99,103,0.000108184
100,103,100,103,0.000103293
101,103,101,103,9.86036e-05
102,103,102,103,9.41123e-05
103,103,103,103,8.98146e-05
104,103,104,103,8.57054e-05
105,103,105,103,8.17794e-05
106,103,106,103,7.80308e-05
107,103,107,103,7.44539e-05
108,103,108,103,7.10424e-05
109,103,109,103,6.77903e-05
110,103,110,103,6.46915e-05
111,103,111,103,6.17397e-05
112,103,112,103,5.89288e-05
113,103,113,103,5.62528e-05
114,103,114,103,5.37058e-05
115,103,115,103,5.1282e-05
116,103,116,103,4.89758e-05
117,103,117,103,4.67818e-05
118,103,118,103,4.46945e-05
119,103,119,103,4.2709e-05
120,103,120,103,4.08203e-05
121,103,121,103,3.90236e-05
122,103,122,103,3.73145e-05
123,103,123,103,3.56886e-05
124,103,124,103,3.41418e-05
125,103,125,103,3.267e-05
126,103,126,103,3.12695e-05
127,103,127,103,0.0607334
0,104,0,104,0.0590878
1,104,1,104,3.04133e-05
2,104,2,104,3.1756e-05
3,104,3,104,3.31658e-05
4,104,4,104,3.4646e-05
5,104,5,104,3.62004e-05
6,104,6,104,3.78327e-05
7,104,7,104,3.95468e-05
8,104,8,104,4.13469e-05
9,104,9,104,4.32372e-05
10,104,10,104,4.5222e-05
11,104,11,104,4.73061e-05
12,104,12,104,4.9494e-05
13,104,13,104,5.17907e-05
14,104,14,104,5.42012e-05
15,104,15,104,5.67305e-05
16,104,16,104,5.93838e-05
17,104,17,104,6.21663e-05
18,104,18,104,6.50835e-05
19,104,19,104,6.81405e-05
20,104,20,104,7.13428e-05
21,104,21,104,7.46954e-05
22,104,22,104,7.82034e-05
23,104,23,104,8.18719e-05
24,104,24,104,8.57054e-05
25,104,25,104,8.97083e-05
26,104,26,104,9.38845e-05
27,104,27,104,9.82374e-05
28,104,28,104,0.00010277
29,104,29,104,0.000107484
30,104,30,104,0.000112381
31,104,31,104,0.000117461
32,104,32,104,0.000122724
33,104,33,104,0.000128166
34,104,34,104,0.000133786
35,104,35,104,0.000139576
36,104,36,104,0.000145532
37,104,37,104,0.000151643
38,104,38,104,0.000157899
39,104,39,104,0.000164286
40,104,40,104,0.00017079
41,104,41,104,0.000177392
42,104,42,104,0.000184072
43,104,43,104,0.000190807
44,104,44,104,0.00019757
45,104,45,104,0.000204334
46,104,46,104,0.000211068
47,104,47,104,0.000217738
48,104,48,104,0.000224308
49,104,49,104,0.000230742
50,104,50,104,0.000237
51,104,51,104,0.000243042
52,104,52,104,0.000248826
53,104,53,104,0.000254312
54,104,54,104,0.000259458
55,104,55,104,0.000264224
56,104,56,104,0.000268571
57,104,57,104,0.000272464
58,104,58,104,0.000275869
59,104,59,104,0.000278755
60,104,60,104,0.000281096
61,104,61,104,0.000282872
62,104,62,104,0.000284065
63,104,63,104,0.000284664
64,104,64,104,0.000284664
65,104,65,104,0.000284065
66,104,66,104,0.000282872
67,104,67,104,0.000281096
68,104,68,104,0.000278755
69,104,69,104,0.000275869
70,104,70,104,0.000272464
71,104,71,104,0.000268571
72,104,72,104,0.000264224
73,104,73,104,0.000259458
74,104,74,104,0.000254312
75,104,75,104,0.000248826
76,104,76,104,0.000243042
77,104,77,104,0.000237
78,104,78,104,0.000230742
79,104,79,104,0.000224308
80,104,80,104,0.000217738
81,104,81,104,0.000211068
82,104,82,104,0.000204334
83,104,83,104,0.00019757
84,104,84,104,0.000190807
85,104,85,104,0.000184072
86,104,86,104,0.000177392
87,104,87,104,0.00017079
88,104,88,104,0.000164286
89,104,89,104,0.000157899
90,104,90,104,0.000151643
91,104,91,104,0.000145532
92,104,92,104,0.000139576
93,104,93,104,0.000133786
94,104,94,104,0.000128166
95,104,95,104,0.000122724
96,104,96,104,0.000117461
97,104,97,104,0.000112381
98,104,98,104,0.000107484
99,104,99,104,0.00010277
100,104,100,104,9.82374e-05
101,104,101,104,9.38845e-05
102,104,102,104,8.97083e-05
103,104,103,104,8.57054e-05
104,104,104,104,8.18719e-05
105,104,105,104,7.82034e-05
106,104,106,104,7.46954e-05
107,104,107,104,7.13428e-05
108,104,108,104,6.81405e-05
109,104,109,104,6.50835e-05
110,104,110,104,6.21663e-05
111,104,111,104,5.93838e-05
112,104,112,104,5.67305e-05
113,104,113,104,5.42012e-05
114,104,114,104,5.17907e-05
115,104,115,104,4.9494e-05
116,104,116,104,4.73061e-05
117,104,117,104,4.5222e-05
118,104,118,104,4.32372e-05
119,104,119,104,4.13469e-05
120,104,120,104,3.95468e-05
121,104,121,104,3.78327e-05
122,104,122,104,3.62004e-05
123,104,123,104,3.4646e-05
124,104,124,104,3.31658e-05
125,104,125,104,3.1756e-05
126,104,126,104,3.04133e-05
127,104,127,104,0.0590878
0,105,0,105,0.0574696
1,105,1,105,2.95716e-05
2,105,2,105,3.08584e-05
3,105,3,105,3.22082e-05
4,105,4,105,3.36241e-05
5,105,5,105,3.51095e-05
6,105,6,105,3.66677e-05
7,105,7,105,3.83024e-05
8,105,8,105,4.00173e-05
9,105,9,105,4.18161e-05
10,105,10,105,4.37029e-05
11,105,11,105,4.56816e-05
12,105,12,105,4.77566e-05
13,105,13,105,4.99322e-05
14,105,14,105,5.22126e-05
15,105,15,105,5.46024e-05
16,105,16,105,5.71062e-05
17,105,17,105,5.97285e-05
18,105,18,105,6.24738e-05
19,105,19,105,6.53468e-05
20,105,20,105,6.8352e-05
21,105,21,105,7.14936e-05
22,105,22,105,7.47761e-05
23,105,23,105,7.82034e-05
24,105,24,105,8.17794e-05
25,105,25,105,8.55074e-05
26,105,26,105,8.93905e-05
27,105,27,105,9.34313e-05
28,105,28,105,9.76317e-05
29,105,29,105,0.000101993
30,105,30,105,0.000106516
31,105,31,105,0.000111199
32,105,32,105,0.000116042
33,105,33,105,0.000121042
34,105,34,105,0.000126194
35,105,35,105,0.000131494
36,105,36,105,0.000136935
37,105,37,105,0.000142507
38,105,38,105,0.000148201
39,105,39,105,0.000154004
40,105,40,105,0.000159902
41,105,41,105,0.000165877
42,105,42,105,0.000171912
43,105,43,105,0.000177984
44,105,44,105,0.000184072
45,105,45,105,0.00019015
46,105,46,105,0.000196189
47,105,47,105,0.000202161
48,105,48,105,0.000208035
49,105,49,105,0.000213777
50,105,50,105,0.000219353
51,105,51,105,0.000224729
52,105,52,105,0.000229868
53,105,53,105,0.000234736
54,105,54,105,0.000239297
55,105,55,105,0.000243516
56,105,56,105,0.000247361
57,105,57,105,0.0002508
58,105,58,105,0.000253806
59,105,59,105,0.000256352
60,105,60,105,0.000258416
61,105,61,105,0.000259981
62,105,62,105,0.000261032
63,105,63,105,0.00026156
64,105,64,105,0.00026156
65,105,65,105,0.000261032
66,105,66,105,0.000259981
67,105,67,105,0.000258416
68,105,68,105,0.000256352
69,105,69,105,0.000253806
70,105,70,105,0.0002508
71,105,71,105,0.000247361
72,105,72,105,0.000243516
73,105,73,105,0.000239297
74,105,74,105,0.000234736
75,105,75,105,0.000229868
76,105,76,105,0.000224729
77,105,77,105,0.000219353
78,105,78,105,0.000213777
79,105,79,105,0.000208035
80,105,80,105,0.000202161
81,105,81,105,0.000196189
82,105,82,105,0.00019015
83,105,83,105,0.000184072
84,105,84,105,0.000177984
85,105,85,105,0.000171912
86,105,86,105,0.000165877
87,105,87,105,0.000159902
88,105,88,105,0.000154004
89,105,89,105,0.000148201
90,105,90,105,0.000142507
91,105,91,105,0.000136935
92,105,92,105,0.000131494
93,105,93,105,0.000126194
94,105,94,105,0.000121042
95,105,95,105,0.000116042
96,105,96,105,0.000111199
97,105,97,105,0.000106516
98,105,98,105,0.000101993
99,105,99,105,9.76317e-05
100,105,100,105,9.34313e-05
101,105,101,105,8.93905e-05
102,105,102,105,8.55074e-05
103,105,103,105,8.17794e-05
104,105,104,105,7.82034e-05
105,105,105,105,7.47761e-05
106,105,106,105,7.14936e-05
107,105,107,105,6.8352e-05
108,105,108,105,6.53468e-05
109,105,109,105,6.24738e-05
110,105,110,105,5.97285e-05
111,105,111,105,5.71062e-05
112,105,112,105,5.46024e-05
113,105,113,105,5.22126e-05
114,105,114,105,4.99322e-05
115,105,115,105,4.77566e-05
116,105,116,105,4.56816e-05
117,105,117,105,4.37029e-05
118,105,118,105,4.18161e-05
119,105,119,105,4.00173e-05
120,105,120,105,3.83024e-05
121,105,121,105,3.66677e-05
122,105,122,105,3.51095e-05
123,105,123,105,3.36241e-05
124,105,124,105,3.22082e-05
125,105,125,105,3.08584e-05
126,105,126,105,2.95716e-05
127,105,127,105,0.0574696
0,106,0,106,0.0558798
1,106,1,106,2.87451e-05
2,106,2,106,2.99777e-05
3,106,3,106,3.12695e-05
4,106,4,106,3.26234e-05
5,106,5,106,3.40423e-05
6,106,6,106,3.55293e-05
7,106,7,106,3.70876e-05
8,106,8,106,3.87207e-05
9,106,9,106,4.04318e-05
10,106,10,106,4.22247e-05
11,106,11,106,4.41028e-05
12,106,12,106,4.607e-05
13,106,13,106,4.81301e-05
14,106,14,106,5.02869e-05
15,106,15,106,5.25443e-05
16,106,16,106,5.49063e-05
17,106,17,106,5.73769e-05
18,106,18,106,5.99599e-05
19,106,19,106,6.26594e-05
20,106,20,106,6.54791e-05
21,106,21,106,6.84226e-05
22,106,22,106,7.14936e-05
23,106,23,106,7.46954e-05
24,106,24,106,7.80308e-05
25,106,25,106,8.15028e-05
26,106,26,106,8.51134e-05
27,106,27,106,8.88646e-05
28,106,28,106,9.27577e-05
29,106,29,106,9.67931e-05
30,106,30,106,0.000100971
31,106,31,106,0.00010529
32,106,32,106,0.000109748
33,106,33,106,0.000114342
34,106,34,106,0.000119069
35,106,35,106,0.000123922
36,106,36,106,0.000128895
37,106,37,106,0.000133979
38,106,38,106,0.000139165
39,106,39,106,0.000144441
40,106,40,106,0.000149793
41,106,41,106,0.000155206
42,106,42,106,0.000160662
43,106,43,106,0.000166144
44,106,44,106,0.00017163
45,106,45,106,0.000177097
46,106,46,106,0.000182521
47,106,47,106,0.000187876
48,106,48,106,0.000193134
49,106,49,106,0.000198266
50,106,50,106,0.000203244
51,106,51,106,0.000208035
52,106,52,106,0.00021261
53,106,53,106,0.000216937
54,106,54,106,0.000220987
55,106,55,106,0.000224729
56,106,56,106,0.000228136
57,106,57,106,0.000231181
58,106,58,106,0.00023384
59,106,59,106,0.000236091
60,106,60,106,0.000237915
61,106,61,106,0.000239297
62,106,62,106,0.000240225
63,106,63,106,0.000240691
64,106,64,106,0.000240691
65,106,65,106,0.000240225
66,106,66,106,0.000239297
67,106,67,106,0.000237915
68,106,68,106,0.000236091
69,106,69,106,0.00023384
70,106,70,106,0.000231181
71,106,71,106,0.000228136
72,106,72,106,0.000224729
73,106,73,106,0.000220987
74,106,74,106,0.000216937
75,106,75,106,0.00021261
76,106,76,106,0.000208035
77,106,77,106,0.000203244
78,106,78,106,0.000198266
79,106,79,106,0.000193134
80,106,80,106,0.000187876
81,106,81,106,0.000182521
82,106,82,106,0.000177097
83,106,83,106,0.00017163
84,106,84,106,0.000166144
85,106,85,106,0.000160662
86,106,86,106,0.000155206
87,106,87,106,0.000149793
88,106,88,106,0.000144441
89,106,89,106,0.000139165
90,106,90,106,0.000133979
91,106,91,106,0.000128895
92,106,92,106,0.000123922
93,106,93,106,0.000119069
94,106,94,106,0.000114342
95,106,95,106,0.000109748
96,106,96,106,0.00010529
97,106,97,106,0.000100971
98,106,98,106,9.67931e-05
99,106,99,106,9.27577e-05
100,106,100,106,8.88646e-05
101,106,101,106,8.51134e-05
102,106,102,106,8.15028e-05
103,106,103,106,7.80308e-05
104,106,104,106,7.46954e-05
105,106,105,106,7.14936e-05
106,106,106,106,6.84226e-05
107,106,107,106,6.54791e-05
108,106,108,106,6.26594e-05
109,106,109,106,5.99599e-05
110,106,110,106,5.73769e-05
111,106,111,106,5.49063e-05
112,106,112,106,5.25443e-05
113,106,113,106,5.02869e-05
114,106,114,106,4.81301e-05
115,106,115,106,4.607e-05
116,106,116,106,4.41028e-05
117,106,117,106,4.22247e-05
118,106,118,106,4.04318e-05
119,106,119,106,3.87207e-05
120,106,120,106,3.70876e-05
121,106,121,106,3.55293e-05
122,106,122,106,3.40423e-05
123,106,123,106,3.26234e-05
124,106,124,106,3.12695e-05
125,106,125,106,2.99777e-05
126,106,126,106,2.87451e-05
127,106,127,106,0.0558798
0,107,0,107,0.0543196
1,107,1,107,2.79343e-05
2,107,2,107,2.91146e-05
3,107,3,107,3.03505e-05
4,107,4,107,3.16444e-05
5,107,5,107,3.29993e-05
6,107,6,107,3.44178e-05
7,107,7,107,3.59028e-05
8,107,8,107,3.74574e-05
9,107,9,107,3.90846e-05
10,107,10,107,4.07877e-05
11,107,11,107,4.25698e-05
12,107,12,107,4.44342e-05
13,107,13,107,4.63843e-05
14,107,14,107,4.84236e-05
15,107,15,107,5.05554e-05
16,107,16,107,5.27831e-05
17,107,17,107,5.51103e-05
18,107,18,107,5.75402e-05
19,107,19,107,6.00762e-05
20,107,20,107,6.27214e-05
21,107,21,107,6.54791e-05
22,107,22,107,6.8352e-05
23,107,23,107,7.13428e-05
24,107,24,107,7.44539e-05
25,107,25,107,7.76873e-05
26,107,26,107,8.10448e-05
27,107,27,107,8.45276e-05
28,107,28,107,8.81362e-05
29,107,29,107,9.18707e-05
30,107,30,107,9.57306e-05
31,107,31,107,9.97144e-05
32,107,32,107,0.00010382
33,107,33,107,0.000108043
34,107,34,107,0.000112381
35,107,35,107,0.000116827
36,107,36,107,0.000121375
37,107,37,107,0.000126017
38,107,38,107,0.000130744
39,107,39,107,0.000135544
40,107,40,107,0.000140405
41,107,41,107,0.000145312
42,107,42,107,0.000150252
43,107,43,107,0.000155206
44,107,44,107,0.000160155
45,107,45,107,0.000165079
46,107,46,107,0.000169956
47,107,47,107,0.000174764
48,107,48,107,0.000179478
49,107,49,107,0.000184072
50,107,50,107,0.000188522
51,107,51,107,0.000192799
52,107,52,107,0.000196878
53,107,53,107,0.000200732
54,107,54,107,0.000204334
55,107,55,107,0.00020766
56,107,56,107,0.000210685
57,107,57,107,0.000213387
58,107,58,107,0.000215744
59,107,59,107,0.000217738
60,107,60,107,0.000219353
61,107,61,107,0.000220577
62,107,62,107,0.000221398
63,107,63,107,0.00022181
64,107,64,107,0.00022181
65,107,65,107,0.000221398
66,107,66,107,0.000220577
67,107,67,107,0.000219353
68,107,68,107,0.000217738
69,107,69,107,0.000215744
70,107,70,107,0.000213387
71,107,71,107,0.000210685
72,107,72,107,0.00020766
73,107,73,107,0.000204334
74,107,74,107,0.000200732
75,107,75,107,0.000196878
76,107,76,107,0.000192799
77,107,77,107,0.000188522
78,107,78,107,0.000184072
79,107,79,107,0.000179478
80,107,80,107,0.000174764
81,107,81,107,0.000169956
82,107,82,107,0.000165079
83,107,83,107,0.000160155
84,107,84,107,0.000155206
85,107,85,107,0.000150252
86,107,86,107,0.000145312
87,107,87,107,0.000140405
88,107,88,107,0.000135544
89,107,89,107,0.000130744
90,107,90,107,0.000126017
91,107,91,107,0.000121375
92,107,92,107,0.000116827
93,107,93,107,0.000112381
94,107,94,107,0.000108043
95,107,95,107,0.00010382
96,107,96,107,9.97144e-05
97,107,97,107,9.57306e-05
98,107,98,107,9.18707e-05
99,107,99,107,8.81362e-05
100,107,100,107,8.45276e-05
101,107,101,107,8.10448e-05
102,107,102,107,7.76873e-05
103,107,103,107,7.44539e-05
104,107,104,107,7.13428e-05
105,107,105,107,6.8352e-05
106,107,106,107,6.54791e-05
107,107,107,107,6.27214e-05
108,107,108,107,6.00762e-05
109,107,109,107,5.75402e-05
110,107,110,107,5.51103e-05
111,107,111,107,5.27831e-05
112,107,112,107,5.05554e-05
113,107,113,107,4.84236e-05
114,107,114,107,4.63843e-05
115,107,115,107,4.44342e-05
116,107,116,107,4.25698e-05
117,107,117,107,4.07877e-05
118,107,118,107,3.90846e-05
119,107,119,107,3.74574e-05
120,107,120,107,3.59028e-05
121,107,121,107,3.44178e-05
122,107,122,107,3.29993e-05
123,107,123,107,3.16444e-05
124,107,124,107,3.03505e-05
125,107,125,107,2.91146e-05
126,107,126,107,2.79343e-05
127,107,127,107,0.0543196
0,108,0,108,0.0527897
1,108,1,108,2.71396e-05
2,108,2,108,2.82694e-05
3,108,3,108,2.94513e-05
4,108,4,108,3.06877e-05
5,108,5,108,3.19809e-05
6,108,6,108,3.33335e-05
7,108,7,108,3.47482e-05
8,108,8,108,3.62277e-05
9,108,9,108,3.77746e-05
10,108,10,108,3.93919e-05
11,108,11,108,4.10823e-05
12,108,12,108,4.28489e-05
13,108,13,108,4.46945e-05
14,108,14,108,4.66222e-05
15,108,15,108,4.86349e-05
16,108,16,108,5.07356e-05
17,108,17,108,5.29272e-05
18,108,18,108,5.52127e-05
19,108,19,108,5.75948e-05
20,108,20,108,6.00762e-05
21,108,21,108,6.26594e-05
22,108,22,108,6.53468e-05
23,108,23,108,6.81405e-05
24,108,24,108,7.10424e-05
25,108,25,108,7.4054e-05
26,108,26,108,7.71763e-05
27,108,27,108,8.04102e-05
28,108,28,108,8.37558e-05
29,108,29,108,8.72127e-05
30,108,30,108,9.07799e-05
31,108,31,108,9.44556e-05
32,108,32,108,9.82374e-05
33,108,33,108,0.000102122
34,108,34,108,0.000106105
35,108,35,108,0.00011018
36,108,36,108,0.000114342
37,108,37,108,0.000118583
38,108,38,108,0.000122894
39,108,39,108,0.000127264
40,108,40,108,0.000131683
41,108,41,108,0.000136137
42,108,42,108,0.000140613
43,108,43,108,0.000145094
44,108,44,108,0.000149564
45,108,45,108,0.000154004
46,108,46,108,0.000158396
47,108,47,108,0.000162718
48,108,48,108,0.00016695
49,108,49,108,0.000171069
50,108,50,108,0.000175053
51,108,51,108,0.000178878
52,108,52,108,0.000182521
53,108,53,108,0.00018596
54,108,54,108,0.00018917
55,108,55,108,0.000192132
56,108,56,108,0.000194822
57,108,57,108,0.000197224
58,108,58,108,0.000199317
59,108,59,108,0.000201088
60,108,60,108,0.000202521
61,108,61,108,0.000203606
62,108,62,108,0.000204334
63,108,63,108,0.0002047
64,108,64,108,0.0002047
65,108,65,108,0.000204334
66,108,66,108,0.000203606
67,108,67,108,0.000202521
68,108,68,108,0.000201088
69,108,69,108,0.000199317
70,108,70,108,0.000197224
71,108,71,108,0.000194822
72,108,72,108,0.000192132
73,108,73,108,0.00018917
74,108,74,108,0.00018596
75,108,75,108,0.000182521
76,108,76,108,0.000178878
77,108,77,108,0.000175053
78,108,78,108,0.000171069
79,108,79,108,0.00016695
80,108,80,108,0.000162718
81,108,81,108,0.000158396
82,108,82,108,0.000154004
83,108,83,108,0.000149564
84,108,84,108,0.000145094
85,108,85,108,0.000140613
86,108,86,108,0.000136137
87,108,87,108,0.000131683
88,108,88,108,0.000127264
89,108,89,108,0.000122894
90,108,90,108,0.000118583
91,108,91,108,0.000114342
92,108,92,108,0.00011018
93,108,93,108,0.000106105
94,108,94,108,0.000102122
95,108,95,108,9.82374e-05
96,108,96,108,9.44556e-05
97,108,97,108,9.07799e-05
98,108,98,108,8.72127e-05
99,108,99,108,8.37558e-05
100,108,100,108,8.04102e-05
101,108,101,108,7.71763e-05
102,108,102,108,7.4054e-05
103,108,103,108,7.10424e-05
104,108,104,108,6.81405e-05
105,108,105,108,6.53468e-05
106,108,106,108,6.26594e-05
107,108,107,108,6.00762e-05
108,108,108,108,5.75948e-05
109,108,109,108,5.52127e-05
110,108,110,108,5.29272e-05
111,108,111,108,5.07356e-05
112,108,112,108,4.86349e-05
113,108,113,108,4.66222e-05
114,108,114,108,4.46945e-05
115,108,115,108,4.28489e-05
116,108,116,108,4.10823e-05
117,108,117,108,3.93919e-05
118,108,118,108,3.77746e-05
119,108,119,108,3.62277e-05
120,108,120,108,3.47482e-05
121,108,121,108,3.33335e-05
122,108,122,108,3.19809e-05
123,108,123,108,3.06877e-05
124,108,124,108,2.94513e-05
125,108,125,108,2.82694e-05
126,108,126,108,2.71396e-05
127,108,127,108,0.0527897
0,109,0,109,0.051291
1,109,1,109,2.63615e-05
2,109,2,109,2.74426e-05
3,109,3,109,2.85725e-05
4,109,4,109,2.97533e-05
5,109,5,109,3.09873e-05
6,109,6,109,3.22768e-05
7,109,7,109,3.36241e-05
8,109,8,109,3.50316e-05
9,109,9,109,3.65018e-05
10,109,10,109,3.80372e-05
11,109,11,109,3.96403e-05
12,109,12,109,4.13137e-05
13,109,13,109,4.306e-05
14,109,14,109,4.48818e-05
15,109,15,109,4.67818e-05
16,109,16,109,4.87623e-05
17,109,17,109,5.08261e-05
18,109,18,109,5.29754e-05
19,109,19,109,5.52127e-05
20,109,20,109,5.75402e-05
21,109,21,109,5.99599e-05
22,109,22,109,6.24738e-05
23,109,23,109,6.50835e-05
24,109,24,109,6.77903e-05
25,109,25,109,7.05954e-05
26,109,26,109,7.34995e-05
27,109,27,109,7.65028e-05
28,109,28,109,7.96051e-05
29,109,29,109,8.28058e-05
30,109,30,109,8.61035e-05
31,109,31,109,8.94963e-05
32,109,32,109,9.29814e-05
33,109,33,109,9.65555e-05
34,109,34,109,0.000100214
35,109,35,109,0.000103952
36,109,36,109,0.000107763
37,109,37,109,0.00011164
38,109,38,109,0.000115575
39,109,39,109,0.000119558
40,109,40,109,0.000123578
41,109,41,109,0.000127624
42,109,42,109,0.000131683
43,109,43,109,0.000135741
44,109,44,109,0.000139783
45,109,45,109,0.000143792
46,109,46,109,0.000147751
47,109,47,109,0.000151643
48,109,48,109,0.000155447
49,109,49,109,0.000159146
50,109,50,109,0.000162718
51,109,51,109,0.000166144
52,109,52,109,0.000169404
53,109,53,109,0.000172476
54,109,54,109,0.000175343
55,109,55,109,0.000177984
56,109,56,109,0.000180383
57,109,57,109,0.000182521
58,109,58,109,0.000184385
59,109,59,109,0.00018596
60,109,60,109,0.000187234
61,109,61,109,0.000188198
62,109,62,109,0.000188845
63,109,63,109,0.00018917
64,109,64,109,0.00018917
65,109,65,109,0.000188845
66,109,66,109,0.000188198
67,109,67,109,0.000187234
68,109,68,109,0.00018596
69,109,69,109,0.000184385
70,109,70,109,0.000182521
71,109,71,109,0.000180383
72,109,72,109,0.000177984
73,109,73,109,0.000175343
74,109,74,109,0.000172476
75,109,75,109,0.000169404
